season,date,match_id,variant_current,outcome,p_home_current,p_draw_current,p_away_current,rps_current,variant_historical,p_home_historical,p_draw_historical,p_away_historical,rps_historical,delta_rps,mean_abs_probability_shift
2022/23,2023-04-23,2022/23|2023-04-23|Freiburg|Schalke 04,current_only,0,0.4462901609330582,0.2920854603742397,0.261624378692702,0.18752095070294053,historical,0.47857546369395665,0.2749528267733021,0.2464717095327409,0.16631592533098216,0.02120502537195837,0.021523535173932407
2022/23,2023-04-23,2022/23|2023-04-23|Leverkusen|RB Leipzig,current_only,0,0.3542272529424253,0.2698589625085984,0.37591378454897667,0.27916680712811026,historical,0.33273025594036176,0.2670650807859051,0.4002046632737332,0.3027063419217286,-0.023539534793618366,0.01619391914983781
2022/23,2023-04-23,2022/23|2023-04-23|M'gladbach|Union Berlin,current_only,2,0.48896061350085196,0.292254757961828,0.21878462853732006,0.4246899690823513,historical,0.5029037750313049,0.2843253493412585,0.2127708756274365,0.43632095060056514,-0.011630981518213845,0.009295441020301989
2022/23,2023-04-28,2022/23|2023-04-28|Bochum|Dortmund,current_only,1,0.19015391107970248,0.16451584583489168,0.645330243085406,0.2263048162697882,historical,0.21073200130783054,0.17807432611958898,0.6111936725725806,0.2089828408839811,0.017321975385807098,0.022757713675216912
2022/23,2023-04-29,2022/23|2023-04-29|Ein Frankfurt|Augsburg,current_only,1,0.6357224067813807,0.21805355893695005,0.1462240342816692,0.21276222334275902,historical,0.6504932274724711,0.2100891613511064,0.1394176111764225,0.22128935464684604,-0.008527131304087027,0.009847213794060236
2022/23,2023-04-29,2022/23|2023-04-29|FC Koln|Freiburg,current_only,2,0.5886532833735012,0.24460046068655947,0.1667462559399395,0.5204122450082563,historical,0.5816945611739844,0.24800626979031024,0.1702991690357054,0.5133860157011177,0.007026229307138587,0.004639148133011149
2022/23,2023-04-29,2022/23|2023-04-29|RB Leipzig|Hoffenheim,current_only,0,0.7168735290005546,0.17937155245841405,0.10375491854103155,0.04546284085102793,historical,0.7290610597770913,0.16868673634846815,0.10225220387444062,0.0419317112631465,0.003531129587881432,0.008125020517691206
2022/23,2023-04-29,2022/23|2023-04-29|Schalke 04|Werder Bremen,current_only,0,0.3905983249440872,0.28513439733186685,0.32426727772404607,0.23825983448175797,historical,0.34623032192550407,0.28191471973832627,0.3718549583361692,0.2828454510044123,-0.0445856165226543,0.031725120408082286
2022/23,2023-04-29,2022/23|2023-04-29|Stuttgart|M'gladbach,current_only,0,0.5581711436196686,0.250152487450973,0.19167636892935813,0.11597628436814751,historical,0.5723799473228166,0.23998731375753754,0.18763273891964574,0.10903247708306255,0.006943807285084966,0.009472535802098633
2022/23,2023-04-29,2022/23|2023-04-29|Union Berlin|Leverkusen,current_only,1,0.29347460129996056,0.3143863945914552,0.3921390041085846,0.11995017007572154,historical,0.28356524439820896,0.325114207979858,0.39132054762193313,0.11677050941087276,0.003179660664848774,0.0071518755922686346
